Date,Symbol,ShortVolume,ShortExemptVolume,TotalVolume,Market,ShortPercent,ShortExemptPercent,ShortExemptRatio,NonShortVolume,DayOfWeek,WeekNumber,YearWeek,Month,YearMonth
2025-10-13,MSOX,346764,55380,565880,"B,Q,N",61.28,9.7865,15.9705,219116,Monday,42,2025-W41,2025-10,2025-10
2025-10-14,MSOX,255684,46125,410755,"B,Q,N",62.25,11.2293,18.0398,155071,Tuesday,42,2025-W41,2025-10,2025-10
2025-10-15,MSOX,1268575,248445,2309948,"B,Q,N",54.92,10.7554,19.5846,1041373,Wednesday,42,2025-W41,2025-10,2025-10
2025-10-16,MSOX,376342,36807,842937,"B,Q,N",44.65,4.3665,9.7802,466595,Thursday,42,2025-W41,2025-10,2025-10
2025-10-17,MSOX,486891,68135,840598,"B,Q,N",57.92,8.1055,13.9939,353707,Friday,42,2025-W41,2025-10,2025-10
2025-10-20,MSOX,180775,22341,383044,"B,Q,N",47.19,5.8325,12.3585,202269,Monday,43,2025-W42,2025-10,2025-10
2025-10-21,MSOX,201814,10809,385222,"B,Q,N",52.39,2.8059,5.3559,183408,Tuesday,43,2025-W42,2025-10,2025-10
2025-10-22,MSOX,387297,49265,661352,"B,Q,N",58.56,7.4491,12.7202,274055,Wednesday,43,2025-W42,2025-10,2025-10
2025-10-23,MSOX,337337,53449,615470,"B,Q,N",54.81,8.6843,15.8444,278133,Thursday,43,2025-W42,2025-10,2025-10
2025-10-24,MSOX,131954,7400,290486,"B,Q,N",45.43,2.5475,5.608,158532,Friday,43,2025-W42,2025-10,2025-10
2025-10-27,MSOX,124765,881,251254,"B,Q,N",49.66,0.3506,0.7061,126489,Monday,44,2025-W43,2025-10,2025-10
2025-10-28,MSOX,134240,206,359879,"B,Q,N",37.3,0.0572,0.1535,225639,Tuesday,44,2025-W43,2025-10,2025-10
2025-10-29,MSOX,266610,1600,428684,"B,Q,N",62.19,0.3732,0.6001,162074,Wednesday,44,2025-W43,2025-10,2025-10
2025-10-30,MSOX,164773,11696,320146,"B,Q,N",51.47,3.6533,7.0983,155373,Thursday,44,2025-W43,2025-10,2025-10
2025-10-31,MSOX,138566,11932,298132,"B,Q,N",46.48,4.0023,8.6111,159566,Friday,44,2025-W43,2025-10,2025-10
2025-11-03,MSOX,128677,150,256389,"B,Q,N",50.19,0.0585,0.1166,127712,Monday,45,2025-W44,2025-11,2025-11
2025-11-04,MSOX,167307,18500,331047,"B,Q,N",50.54,5.5883,11.0575,163740,Tuesday,45,2025-W44,2025-11,2025-11
2025-11-05,MSOX,139590,0,282911,"B,Q,N",49.34,0.0,0.0,143321,Wednesday,45,2025-W44,2025-11,2025-11
2025-11-06,MSOX,291182,15951,468229,"B,Q,N",62.19,3.4067,5.478,177047,Thursday,45,2025-W44,2025-11,2025-11
2025-11-07,MSOX,328524,64361,586965,"B,Q,N",55.97,10.965,19.591,258441,Friday,45,2025-W44,2025-11,2025-11
2025-11-10,MSOX,447777,0,769177,"B,Q,N",58.22,0.0,0.0,321400,Monday,46,2025-W45,2025-11,2025-11
2025-11-11,MSOX,152294,6893,305739,"B,Q,N",49.81,2.2545,4.5261,153445,Tuesday,46,2025-W45,2025-11,2025-11
2025-11-12,MSOX,148505,45890,366741,"B,Q,N",40.49,12.5129,30.9013,218236,Wednesday,46,2025-W45,2025-11,2025-11
2025-11-13,MSOX,161277,9974,317384,"B,Q,N",50.81,3.1426,6.1844,156107,Thursday,46,2025-W45,2025-11,2025-11
2025-11-14,MSOX,1032149,133741,1753366,"B,Q,N",58.87,7.6277,12.9575,721217,Friday,46,2025-W45,2025-11,2025-11
2025-11-17,MSOX,650684,174763,1138823,"B,Q,N",57.14,15.3459,26.8584,488139,Monday,47,2025-W46,2025-11,2025-11
2025-11-18,MSOX,345308,46780,584946,"B,Q,N",59.03,7.9973,13.5473,239638,Tuesday,47,2025-W46,2025-11,2025-11
2025-11-19,MSOX,492690,60048,885888,"B,Q,N",55.62,6.7783,12.1878,393198,Wednesday,47,2025-W46,2025-11,2025-11
2025-11-20,MSOX,452778,74064,746282,"B,Q,N",60.67,9.9244,16.3577,293504,Thursday,47,2025-W46,2025-11,2025-11
2025-11-21,MSOX,340014,0,621961,"B,Q,N",54.67,0.0,0.0,281947,Friday,47,2025-W46,2025-11,2025-11
2025-11-24,MSOX,730281,2100,1292713,"B,Q,N",56.49,0.1624,0.2876,562432,Monday,48,2025-W47,2025-11,2025-11
2025-11-25,MSOX,255858,0,450475,"B,Q,N",56.8,0.0,0.0,194617,Tuesday,48,2025-W47,2025-11,2025-11
2025-11-26,MSOX,226087,0,351184,"B,Q,N",64.38,0.0,0.0,125097,Wednesday,48,2025-W47,2025-11,2025-11
2025-11-28,MSOX,86573,0,196477,"B,Q,N",44.06,0.0,0.0,109904,Friday,48,2025-W47,2025-11,2025-11
2025-12-01,MSOX,376342,1000,647008,"B,Q,N",58.17,0.1546,0.2657,270666,Monday,49,2025-W48,2025-12,2025-12
2025-12-02,MSOX,255559,13270,510218,"B,Q,N",50.09,2.6008,5.1925,254659,Tuesday,49,2025-W48,2025-12,2025-12
2025-12-03,MSOX,623450,58640,1040247,"B,Q,N",59.93,5.6371,9.4057,416797,Wednesday,49,2025-W48,2025-12,2025-12
2025-12-04,MSOX,289194,0,577644,"B,Q,N",50.06,0.0,0.0,288450,Thursday,49,2025-W48,2025-12,2025-12
2025-12-05,MSOX,258433,0,464962,"B,Q,N",55.58,0.0,0.0,206529,Friday,49,2025-W48,2025-12,2025-12
2025-12-08,MSOX,322362,60437,601289,"B,Q,N",53.61,10.0512,18.7482,278927,Monday,50,2025-W49,2025-12,2025-12
2025-12-09,MSOX,249409,46615,450839,"B,Q,N",55.32,10.3396,18.6902,201430,Tuesday,50,2025-W49,2025-12,2025-12
2025-12-10,MSOX,186079,0,381013,"B,Q,N",48.84,0.0,0.0,194934,Wednesday,50,2025-W49,2025-12,2025-12
2025-12-11,MSOX,359396,0,574899,"B,Q,N",62.51,0.0,0.0,215503,Thursday,50,2025-W49,2025-12,2025-12
2025-12-12,MSOX,2956858,4678,5787691,"B,Q,N",51.09,0.0808,0.1582,2830833,Friday,50,2025-W49,2025-12,2025-12
2025-12-15,MSOX,1876659,310007,3671107,"B,Q,N",51.12,8.4445,16.5191,1794448,Monday,51,2025-W50,2025-12,2025-12
2025-12-16,MSOX,1570786,256629,2769061,"B,Q,N",56.73,9.2677,16.3376,1198275,Tuesday,51,2025-W50,2025-12,2025-12
2025-12-17,MSOX,1203332,17897,2163643,"B,Q,N",55.62,0.8272,1.4873,960311,Wednesday,51,2025-W50,2025-12,2025-12
2025-12-18,MSOX,4000159,491624,7278295,"B,Q,N",54.96,6.7547,12.2901,3278136,Thursday,51,2025-W50,2025-12,2025-12
2025-12-19,MSOX,1530238,223711,2905485,"B,Q,N",52.67,7.6996,14.6194,1375247,Friday,51,2025-W50,2025-12,2025-12
2025-12-22,MSOX,1026431,126477,2281681,"B,Q,N",44.99,5.5431,12.322,1255250,Monday,52,2025-W51,2025-12,2025-12
